gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
17,1000,0.3996825396825407,1.0,0.7671999999999973,0.21591428571428659,0.7369999999999984,0.0,0.1553234419852124,0.0,0.20582555720803888,0.11196483048397897,0.2760404806161142,0.0,0.047619047619047616,1.0,0.0,0.0,-0.0,-0.0,0.7301587301587301,1.0,1.0,0.4857142857142857,1.0,-0.0
18,1000,0.41892063492063675,1.0,0.7855999999999974,0.2193714285714293,0.6977142857142842,0.0,0.16413368934140377,0.0,0.2063798439770701,0.11976956105414252,0.2895649093635046,0.0,0.07936507936507936,1.0,0.0,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
19,1000,0.44941269841270004,1.0,0.7929999999999982,0.2302000000000006,0.6724285714285704,0.0,0.16296496245251782,0.0,0.20608493394714744,0.12451948786090834,0.2991536019355613,0.0,0.07936507936507936,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
20,1000,0.4831111111111111,1.0,0.8247999999999973,0.2429714285714292,0.6814285714285692,0.0,0.15230645004106666,0.0,0.1824964657192025,0.12790935565980335,0.28887890267058786,0.0,0.14285714285714285,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
21,1000,0.5114285714285701,1.0,0.8283999999999968,0.2539714285714293,0.6757142857142847,0.0,0.14629169410176576,0.0,0.18350324247816457,0.13043937993081162,0.2914810877051822,0.0,0.14285714285714285,1.0,0.0,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
22,1000,0.5356984126984115,1.0,0.8413999999999958,0.2685714285714299,0.666142857142856,0.0,0.1393755636581388,0.0,0.17778087636188514,0.12949509485627897,0.2793370796754927,0.0,0.12698412698412698,1.0,0.0,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
23,1000,0.5697301587301586,1.0,0.8653999999999941,0.28497142857142976,0.6824285714285687,0.0,0.1184573206276404,0.0,0.16876859897504734,0.12459673399591609,0.2604262988694833,0.0,0.1746031746031746,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
24,1000,0.5863809523809534,1.0,0.8863999999999953,0.29077142857142946,0.6779999999999975,0.0,0.11435033005802328,0.0,0.1633861683252281,0.1262962859182119,0.2648636152699671,0.0,0.1746031746031746,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
25,1000,0.5983015873015871,1.0,0.904199999999995,0.30082857142857194,0.6574285714285716,0.0,0.11254936600603241,0.0,0.15767802637019462,0.1300083482405842,0.2656373160410054,0.0,0.1746031746031746,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
26,1000,0.6114761904761944,1.0,0.9353999999999951,0.31462857142857076,0.6557142857142819,0.0,0.10080736189707581,0.0,0.11977829519574879,0.12457882022631109,0.23938270955240915,0.0,0.1746031746031746,1.0,0.4,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
27,1000,0.6242063492063507,1.0,0.9505999999999969,0.33125714285713764,0.6368571428571378,0.0,0.09186537934059104,0.0,0.10468829925068028,0.11944485193201687,0.22002949709490505,0.0,0.2222222222222222,1.0,0.4,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
28,1000,0.6375396825396855,1.0,0.9589999999999987,0.34879999999999795,0.6167142857142779,0.0,0.0786856232844691,0.0,0.09777013859047244,0.11348554164855225,0.20185421087750463,0.0,0.25396825396825395,1.0,0.4,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
29,1000,0.6380634920634914,1.0,0.9564000000000005,0.3428285714285719,0.6177142857142796,0.0,0.07830851635638403,0.0,0.10009515472789006,0.11258375204482148,0.20538783621555437,0.0,0.25396825396825395,1.0,0.4,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
30,1000,0.6311111111111096,1.0,0.9388000000000002,0.32328571428571656,0.6244285714285677,0.0,0.08544991563858059,0.0,0.11668144668283721,0.11442054546491899,0.22602866894195886,0.0,0.25396825396825395,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
31,1000,0.6282222222222211,1.0,0.9263999999999979,0.3066571428571456,0.6332857142857116,0.0,0.08644007240516398,0.0,0.12563056952827958,0.11284705560706389,0.24250019987368146,0.0,0.25396825396825395,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
32,1000,0.6273968253968237,1.0,0.9175999999999951,0.29105714285714396,0.6354285714285697,0.0,0.08846458253626559,0.0,0.13088254276258476,0.10952226872622195,0.26175607900860626,0.0,0.25396825396825395,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
33,1000,0.6287936507936498,1.0,0.9115999999999953,0.28234285714285995,0.6389999999999948,0.0,0.0871499462233464,0.0,0.13306179015780642,0.10743797831155122,0.27305045508185516,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
34,1000,0.6175714285714283,1.0,0.9069999999999925,0.271371428571432,0.5898571428571391,0.0,0.09479307535521009,0.0,0.13126690367339444,0.11700338735720936,0.2681896602733823,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
35,1000,0.6205238095238115,1.0,0.9101999999999945,0.2743428571428615,0.5839999999999939,0.0,0.08940940427149956,0.0,0.1328757314184946,0.11468357888253294,0.2635803715091421,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
36,1000,0.6280952380952433,1.0,0.9247999999999983,0.284228571428574,0.5849999999999971,0.0,0.07674910944075918,0.0,0.1312438950961157,0.10816954190491052,0.2446978561743577,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
37,1000,0.6313809523809493,1.0,0.9253999999999966,0.28585714285714625,0.5817142857142833,0.0,0.07089975499429828,0.0,0.1335471452334325,0.10357280787258914,0.23831106408496003,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
38,1000,0.6307301587301558,1.0,0.9167999999999977,0.2836000000000035,0.5675714285714256,0.0,0.07189320485980487,0.0,0.1401347922537449,0.10308911936093026,0.23888648999480785,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
39,1000,0.6335873015872995,1.0,0.9051999999999988,0.2915142857142889,0.5205714285714261,0.0,0.07409646222516837,0.0,0.14769211217935913,0.10084456012161644,0.20923885384694516,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
40,1000,0.6322380952380927,1.0,0.9129999999999998,0.292171428571431,0.5048571428571407,0.0,0.07418396063245215,0.0,0.14990330216509573,0.09917588581167602,0.20518006029547947,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
41,1000,0.6242222222222173,1.0,0.8919999999999998,0.27568571428571637,0.49771428571428333,0.0,0.08019522036011147,0.0,0.15954936540143244,0.09918771731069416,0.2196353192667079,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
42,1000,0.6145079365079322,1.0,0.8655999999999998,0.25894285714285725,0.47999999999999915,0.0,0.08436355476530094,0.0,0.17046008330397985,0.0964218241025613,0.2326598638461282,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
43,1000,0.6066190476190488,1.0,0.8397999999999988,0.24348571428571292,0.46171428571428474,0.0,0.08640508083704959,0.0,0.17405734687165544,0.08991386354251978,0.24361964332180788,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.746031746031746,1.0,1.0,0.4857142857142857,1.0,-0.0
44,1000,0.6115873015872997,1.0,0.8412000000000002,0.24251428571428452,0.4624285714285701,0.0,0.08682568700801745,0.0,0.18194108936686104,0.09564328283272343,0.24490027124759017,0.0,0.2857142857142857,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
45,1000,0.6130952380952359,1.0,0.8441999999999996,0.24222857142857,0.45342857142857024,0.0,0.08708541056157568,0.0,0.18156640658447898,0.09665218939209669,0.24158169277847752,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
46,1000,0.6242539682539685,1.0,0.8711999999999971,0.2483714285714281,0.4699999999999982,0.0,0.08850315397795899,0.0,0.17126167113513707,0.10335889918539372,0.24915776495372305,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
47,1000,0.6249999999999993,1.0,0.8601999999999963,0.24531428571428668,0.46085714285714285,0.0,0.08779711460710649,0.0,0.17577246655833026,0.10095302605364416,0.25630514339476923,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
48,1000,0.6142380952380917,1.0,0.849400000000001,0.2301142857142871,0.44428571428571273,0.0,0.09058360513233316,0.0,0.18782875179269126,0.09812563375591568,0.26847642696656776,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
49,1000,0.6035555555555544,1.0,0.8256000000000024,0.2153142857142857,0.4189999999999964,0.0,0.09349923706545255,0.0,0.1989588902260967,0.0986550535544768,0.27643912862823056,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
50,1000,0.6057936507936488,1.0,0.8105999999999984,0.21828571428571353,0.4089999999999991,0.0,0.09220538463346083,0.0,0.20456695725360782,0.10318360888657284,0.28579395317863093,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
51,1000,0.6030158730158706,1.0,0.7927999999999978,0.2203999999999991,0.3885714285714284,0.0,0.0922137525821439,0.0,0.21172661618228344,0.10815787402813408,0.28712508829172534,0.0,0.38095238095238093,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
52,1000,0.6070476190476131,1.0,0.7731999999999969,0.2291714285714277,0.3782857142857142,0.0,0.08990695899028242,0.0,0.21909303959733656,0.11007440526242891,0.29298241223246085,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
53,1000,0.6123492063491995,1.0,0.7691999999999972,0.23245714285714195,0.3894285714285715,0.0,0.08969295627102487,0.0,0.21764962669391308,0.10816277982178306,0.29259305165630706,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
54,1000,0.6192222222222152,1.0,0.7653999999999976,0.23642857142857063,0.4057142857142869,0.0,0.09001396689027615,0.0,0.2143894586960828,0.10691738179834143,0.2980343768693795,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
55,1000,0.6282063492063447,1.0,0.8021999999999994,0.22682857142857096,0.4481428571428579,0.0,0.09318429818953043,0.0,0.19234125922432693,0.10105274032172817,0.29966753686887865,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
56,1000,0.62753968253968,1.0,0.8338000000000012,0.21248571428571436,0.4571428571428563,0.0,0.09743080960671438,0.0,0.16080286067107036,0.09959112738121396,0.29554515522253044,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
