gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
18,1000,0.6550930232558099,1.0,1.0,0.24822580645161066,0.7001428571428542,0.0,0.16920972263010844,0.0,0.0,0.10945886668679734,0.2786702755031107,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.5483870967741935,1.0,-0.0
19,1000,0.6814883720930214,1.0,1.0,0.2500322580645136,0.6911428571428547,0.0,0.16369777848990835,0.0,0.0,0.10914957898742474,0.2907329232355049,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.5483870967741935,1.0,-0.0
20,1000,0.6979069767441912,1.0,1.0,0.24699999999999747,0.6762857142857145,0.0,0.15896824585719702,0.0,0.0,0.10770209327074834,0.29204570511745354,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.5483870967741935,1.0,-0.0
21,1000,0.7038604651162742,1.0,1.0,0.2441612903225779,0.6401428571428583,0.0,0.15325077452278474,0.0,0.0,0.1088834592594853,0.27868638653657835,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
22,1000,0.7089767441860373,1.0,1.0,0.23858064516128777,0.6157142857142821,0.0,0.1573506382700136,0.0,0.0,0.11546938096156024,0.2776688675382933,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
23,1000,0.7283023255813845,1.0,1.0,0.23796774193548126,0.6238571428571383,0.0,0.13828609991594387,0.0,0.0,0.11751356996496495,0.27271540821440843,0.0,0.11627906976744186,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
24,1000,0.7410465116279,1.0,1.0,0.2339999999999975,0.6232857142857104,0.0,0.12644144556394746,0.0,0.0,0.12053248144913963,0.2794028252819034,0.0,0.18604651162790697,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
25,1000,0.7577209302325599,1.0,1.0,0.22954838709677194,0.6135714285714261,0.0,0.11658396306303402,0.0,0.0,0.1273705255561001,0.29109136653887574,0.0,0.2558139534883721,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
26,1000,0.7662325581395365,1.0,1.0,0.21912903225806243,0.5979999999999991,0.0,0.11140796161056796,0.0,0.0,0.13158819739653196,0.2933064149677337,0.0,0.32558139534883723,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
27,1000,0.7717674418604673,1.0,1.0,0.20587096774193336,0.5722857142857165,0.0,0.10752489492514826,0.0,0.0,0.13593655556323875,0.30385160180319404,0.0,0.37209302325581395,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
28,1000,0.7841162790697725,1.0,1.0,0.19061290322580485,0.5528571428571443,0.0,0.0907778744995051,0.0,0.0,0.1343528792019136,0.293990837008397,0.0,0.4186046511627907,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
29,1000,0.7957209302325641,1.0,1.0,0.17754838709677287,0.5411428571428585,0.0,0.07485823631062295,0.0,0.0,0.12900799771931293,0.28360132983770353,0.0,0.4883720930232558,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
30,1000,0.7993255813953515,1.0,1.0,0.15067741935483794,0.5070000000000019,0.0,0.06842648919835788,0.0,0.0,0.12017485959322732,0.26998106509569225,0.0,0.5116279069767442,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
31,1000,0.8018372093023244,1.0,1.0,0.1259354838709671,0.4587142857142878,0.0,0.06366131568855143,0.0,0.0,0.11215783437948103,0.2506513555535172,0.0,0.5348837209302325,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
32,1000,0.8026744186046486,1.0,1.0,0.10119354838709602,0.41714285714285815,0.0,0.054040502207635205,0.0,0.0,0.09550910194107198,0.23384976862446122,0.0,0.6046511627906976,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
33,1000,0.8073953488372143,1.0,1.0,0.08693548387096686,0.37800000000000167,0.0,0.04676949447925783,0.0,0.0,0.07889702056680258,0.21230917001738311,0.0,0.6511627906976745,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
34,1000,0.8091627906976806,1.0,1.0,0.07596774193548288,0.35914285714285793,0.0,0.041857648484051005,0.0,0.0,0.065754050927068,0.20060134087085324,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
35,1000,0.813395348837219,1.0,1.0,0.07277419354838613,0.3500000000000008,0.0,0.03944877078560767,0.0,0.0,0.06506591550944536,0.20078925900209837,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
36,1000,0.8163720930232675,1.0,1.0,0.06809677419354766,0.3408571428571426,0.0,0.03718883157829813,0.0,0.0,0.06310290061952167,0.200662372544289,0.0,0.7209302325581395,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
37,1000,0.8169069767441977,1.0,1.0,0.06483870967741867,0.3181428571428566,0.0,0.03873940476933141,0.0,0.0,0.06259976428928377,0.2128269873174293,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
38,1000,0.8132790697674535,1.0,1.0,0.056193548387096115,0.2884285714285695,0.0,0.04049557127132059,0.0,0.0,0.06116656435679115,0.21921190009407812,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
39,1000,0.8107674418604762,1.0,1.0,0.05058064516128985,0.26557142857142585,0.0,0.04169366639189348,0.0,0.0,0.05961527714865468,0.2236578564117396,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
40,1000,0.8094418604651263,1.0,1.0,0.046806451612902804,0.23185714285714032,0.0,0.04264360461549259,0.0,0.0,0.059056041392680766,0.22681787173583848,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
41,1000,0.8095581395348971,1.0,1.0,0.04499999999999973,0.19242857142857006,0.0,0.045886962249520456,0.0,0.0,0.0605470637626706,0.22454448220741383,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
42,1000,0.8079302325581461,1.0,1.0,0.041870967741935335,0.1587142857142852,0.0,0.048235041760639114,0.0,0.0,0.06107939937569619,0.21488862801223085,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
43,1000,0.8051860465116353,1.0,1.0,0.03712903225806454,0.10828571428571428,0.0,0.05027168480498175,0.0,0.0,0.061376840463364425,0.1970929543465746,0.0,0.6976744186046512,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
44,1000,0.8030000000000016,1.0,1.0,0.03196774193548394,0.07200000000000019,0.0,0.05068038429296105,0.0,0.0,0.06058094575486251,0.17202183060321583,0.0,0.7209302325581395,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
45,1000,0.8017906976744217,1.0,1.0,0.027096774193548515,0.05000000000000013,0.0,0.04794010482489516,0.0,0.0,0.06050773722680475,0.1540937959788899,0.0,0.7209302325581395,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
46,1000,0.799883720930242,1.0,1.0,0.021709677419354954,0.03014285714285711,0.0,0.04395887133273622,0.0,0.0,0.05996939038842108,0.1331317438648276,0.0,0.7441860465116279,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
47,1000,0.7966976744186184,1.0,1.0,0.01538709677419359,0.015285714285714288,0.0,0.039544704662532563,0.0,0.0,0.05122303356434314,0.10076756442832291,0.0,0.7674418604651163,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
48,1000,0.7964418604651304,1.0,1.0,0.012741935483871005,0.011571428571428573,0.0,0.037252816126521454,0.0,0.0,0.045080284492757756,0.0908507410143526,0.0,0.7674418604651163,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
49,1000,0.7986744186046649,1.0,1.0,0.011580645161290344,0.009857142857142856,0.0,0.03614278965320227,0.0,0.0,0.04062619885367862,0.08692466830068392,0.0,0.7674418604651163,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
50,1000,0.8005348837209442,1.0,1.0,0.010193548387096794,0.007714285714285718,0.0,0.034416019701799055,0.0,0.0,0.03542728626161815,0.07864723615679246,0.0,0.7674418604651163,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
51,1000,0.807302325581412,1.0,1.0,0.011677419354838774,0.00828571428571429,0.0,0.03274203877737455,0.0,0.0,0.035905935613473244,0.07987694617730542,0.0,0.7674418604651163,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
52,1000,0.811302325581411,1.0,1.0,0.012935483870967806,0.00828571428571429,0.0,0.031996856254445406,0.0,0.0,0.03762179665788022,0.07987694617730542,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
53,1000,0.813906976744202,1.0,1.0,0.013354838709677505,0.007571428571428575,0.0,0.03269072670901733,0.0,0.0,0.035375258995680295,0.07774776064758611,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
54,1000,0.8166744186046666,1.0,1.0,0.014774193548387209,0.008428571428571431,0.0,0.033502185458608266,0.0,0.0,0.03873971952514074,0.0837292770584736,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
55,1000,0.8199302325581546,1.0,1.0,0.015645161290322725,0.00842857142857143,0.0,0.034011983699192706,0.0,0.0,0.037973853209484716,0.0837292770584736,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
56,1000,0.8225813953488516,1.0,1.0,0.01632258064516145,0.007571428571428574,0.0,0.0337278180615829,0.0,0.0,0.037866681078490824,0.08233716149628527,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.4838709677419355,1.0,-0.0
57,1000,0.8249302325581535,1.0,1.0,0.016258064516129215,0.00642857142857143,0.0,0.03366246736399363,0.0,0.0,0.035011281071809876,0.07599342076785075,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
58,1000,0.8279767441860598,1.0,1.0,0.017354838709677602,0.007285714285714288,0.0,0.03363172643882259,0.0,0.0,0.03601589428292749,0.08211477780944035,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
59,1000,0.8257906976744311,1.0,1.0,0.0147419354838711,0.007142857142857144,0.0,0.03361988871564815,0.0,0.0,0.03545674916562975,0.08200298650609188,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
60,1000,0.8229302325581521,1.0,1.0,0.012387096774193633,0.007142857142857144,0.0,0.03189527889164753,0.0,0.0,0.034329371144910116,0.08200298650609188,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
