gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
20,1000,0.5400493827160497,1.0,1.0,0.0,0.7011428571428533,0.0,0.13383106914250137,0.0,0.0,0.0,0.2666319024958773,0.0,0.037037037037037035,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
21,1000,0.5780987654320943,1.0,1.0,0.0,0.7041428571428542,0.0,0.10026464296180351,0.0,0.0,0.0,0.26178192357419267,0.0,0.06172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
22,1000,0.5994938271604938,1.0,1.0,0.0,0.6959999999999982,0.0,0.09055916914028482,0.0,0.0,0.0,0.26617532966533164,0.0,0.06172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
23,1000,0.6170493827160455,1.0,1.0,0.0,0.6868571428571407,0.0,0.07511677542135864,0.0,0.0,0.0,0.2674572634181047,0.0,0.1728395061728395,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
24,1000,0.6309259259259293,1.0,1.0,0.0,0.6878571428571413,0.0,0.06376154781232894,0.0,0.0,0.0,0.2592286438569613,0.0,0.4074074074074074,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
25,1000,0.6356543209876603,1.0,1.0,0.0,0.6674285714285665,0.0,0.06502301188332399,0.0,0.0,0.0,0.2631216060908672,0.0,0.43209876543209874,1.0,1.0,-0.0,-0.0,-0.0,0.8024691358024691,1.0,1.0,-0.0,1.0,-0.0
26,1000,0.6404320987654406,1.0,1.0,0.0,0.6467142857142827,0.0,0.06675962312190063,0.0,0.0,0.0,0.26608541669845664,0.0,0.4444444444444444,1.0,1.0,-0.0,-0.0,-0.0,0.8148148148148148,1.0,1.0,-0.0,1.0,-0.0
27,1000,0.6477777777777849,1.0,1.0,0.0,0.6309999999999975,0.0,0.06647102064724396,0.0,0.0,0.0,0.26531117656096476,0.0,0.4691358024691358,1.0,1.0,-0.0,-0.0,-0.0,0.8148148148148148,1.0,1.0,-0.0,1.0,-0.0
28,1000,0.6491728395061682,1.0,1.0,0.0,0.6029999999999996,0.0,0.07271920490334109,0.0,0.0,0.0,0.280675533493821,0.0,0.4691358024691358,1.0,1.0,-0.0,-0.0,-0.0,0.8148148148148148,1.0,1.0,-0.0,1.0,-0.0
29,1000,0.6556172839506136,1.0,1.0,0.0,0.5912857142857189,0.0,0.07190653279726358,0.0,0.0,0.0,0.28131175965901073,0.0,0.4691358024691358,1.0,1.0,-0.0,-0.0,-0.0,0.8148148148148148,1.0,1.0,-0.0,1.0,-0.0
30,1000,0.6628271604938261,1.0,1.0,0.0,0.5941428571428615,0.0,0.07257146643962768,0.0,0.0,0.0,0.2960184426135407,0.0,0.4691358024691358,1.0,1.0,-0.0,-0.0,-0.0,0.8148148148148148,1.0,1.0,-0.0,1.0,-0.0
31,1000,0.6760740740740755,1.0,1.0,0.0,0.6131428571428614,0.0,0.06536842464374829,0.0,0.0,0.0,0.2834458520077659,0.0,0.5061728395061729,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
32,1000,0.6880123456790153,1.0,1.0,0.0,0.6427142857142889,0.0,0.06030906402672774,0.0,0.0,0.0,0.27899231940273034,0.0,0.5185185185185185,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
33,1000,0.6989629629629636,1.0,1.0,0.0,0.6717142857142857,0.0,0.057396844906428816,0.0,0.0,0.0,0.2815118078503688,0.0,0.5308641975308642,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
34,1000,0.709839506172839,1.0,1.0,0.0,0.7041428571428556,0.0,0.047824156836661656,0.0,0.0,0.0,0.2601396406798879,0.0,0.5432098765432098,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
35,1000,0.7183333333333319,1.0,1.0,0.0,0.71828571428571,0.0,0.043520532306090286,0.0,0.0,0.0,0.2543986907937045,0.0,0.5555555555555556,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
36,1000,0.7228148148148177,1.0,1.0,0.0,0.7165714285714233,0.0,0.043658510496692414,0.0,0.0,0.0,0.2606015020239592,0.0,0.5555555555555556,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
37,1000,0.7292222222222274,1.0,1.0,0.0,0.7267142857142825,0.0,0.038530607077436885,0.0,0.0,0.0,0.25303992586473567,0.0,0.5555555555555556,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
38,1000,0.7318888888888936,1.0,1.0,0.0,0.7042857142857109,0.0,0.036890473382269424,0.0,0.0,0.0,0.24424393961942598,0.0,0.5679012345679012,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
39,1000,0.7349012345679056,1.0,1.0,0.0,0.6877142857142807,0.0,0.033862446676584945,0.0,0.0,0.0,0.23147283527314177,0.0,0.5925925925925926,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
40,1000,0.7388148148148197,1.0,1.0,0.0,0.6902857142857082,0.0,0.031212025242490015,0.0,0.0,0.0,0.22550514723298887,0.0,0.6049382716049383,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
41,1000,0.7415061728395101,1.0,1.0,0.0,0.6788571428571356,0.0,0.030451953055620037,0.0,0.0,0.0,0.222989704164264,0.0,0.6172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
42,1000,0.7428271604938324,1.0,1.0,0.0,0.6649999999999961,0.0,0.03147164939663258,0.0,0.0,0.0,0.227586045625091,0.0,0.6172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
43,1000,0.7441481481481512,1.0,1.0,0.0,0.654285714285711,0.0,0.03266318580224564,0.0,0.0,0.0,0.23253702799286521,0.0,0.6172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
44,1000,0.7456419753086445,1.0,1.0,0.0,0.6394285714285699,0.0,0.03354616780171427,0.0,0.0,0.0,0.23704920698161233,0.0,0.6172839506172839,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
45,1000,0.7477283950617296,1.0,1.0,0.0,0.6264285714285701,0.0,0.034624389471710156,0.0,0.0,0.0,0.24330945274674035,0.0,0.6296296296296297,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
46,1000,0.7508518518518529,1.0,1.0,0.0,0.6298571428571405,0.0,0.03257069737807199,0.0,0.0,0.0,0.23843533329451366,0.0,0.6296296296296297,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
47,1000,0.7560000000000011,1.0,1.0,0.0,0.643285714285713,0.0,0.026236540230870645,0.0,0.0,0.0,0.222691834293994,0.0,0.654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
48,1000,0.7586296296296331,1.0,1.0,0.0,0.6444285714285695,0.0,0.025160357527587343,0.0,0.0,0.0,0.22451212412150884,0.0,0.654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
49,1000,0.7610000000000058,1.0,1.0,0.0,0.6398571428571412,0.0,0.024697897282219893,0.0,0.0,0.0,0.22801535036045192,0.0,0.6666666666666666,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
